"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind","Relative Humidity","Solar"
"2/4/1994","-75","6.40069007873535","1203","25.227","12.532","6.3240048","1.42141840904367","0.763749872812597","17.47917855",
"2/5/1994","-75","6.40069007873535","1203","25.007","14.21","6.0184446264","1.20455372646184","0.826441778233829","14.26927536",
"2/6/1994","-75","6.40069007873535","1203","21.82","14.949","23.6412033264","0.983156948719359","0.944684800084795","6.69228543",
"2/7/1994","-75","6.40069007873535","1203","25.252","13.751","5.990984712","1.5986802089692","0.845574561891895","20.447945712",
"2/8/1994","-75","6.40069007873535","1203","26.038","13.409","6.91795656","1.8390411486393","0.79643614294136","26.2776897",
"2/9/1994","-75","6.40069007873535","1203","26.626","13.811","4.5799236","1.92862940441342","0.742602072183213","27.0449946",
"2/10/1994","-75","6.40069007873535","1203","25.736","15.571","10.402674012","1.45443591042513","0.820758679791968","22.69152684",
"2/11/1994","-75","6.40069007873535","1203","26.088","13.831","2.743152624","1.81002466025599","0.769504245930981","26.4364902",
"2/12/1994","-75","6.40069007873535","1203","25.931","13.663","4.93011864","1.69760214024707","0.783470930368262","20.378367072",
"2/13/1994","-75","6.40069007873535","1203","26.255","14.386","2.93884308","1.85916892033386","0.7595624815074","24.9368634",
"2/14/1994","-75","6.40069007873535","1203","20.715","14.861","6.4544736888","1.20999879771856","0.869760645113003","7.67329695",
"2/15/1994","-75","6.40069007873535","1203","26.28","14.923","8.2363124664","1.88492193484909","0.763669761715187","25.5719277",
"2/16/1994","-75","6.40069007873535","1203","22.492","15.468","22.07565234","1.4622688897109","0.925674919135587","23.798927232",
"2/17/1994","-75","6.40069007873535","1203","26.875","14.404","10.90221912","1.87732160817793","0.803598613535428","27.0324",
"2/18/1994","-75","6.40069007873535","1203","27.689","15.034","13.8771088632","1.84490354257683","0.765533143078008","25.079910768",
"2/19/1994","-75","6.40069007873535","1203","28.547","15.041","3.740505012","1.67129808566058","0.734523888621443","21.93468417",
"2/20/1994","-75","6.40069007873535","1203","28.044","13.946","7.793427024","1.94635984194874","0.712041701695874","26.947296",
"2/21/1994","-75","6.40069007873535","1203","24.422","15.572","25.651358244","1.72348572830318","0.867644828188717","24.91874208",
"2/22/1994","-75","6.40069007873535","1203","22.557","15.974","34.65155376","1.21909301560107","0.939497564356956","17.16029505",
"2/23/1994","-75","6.40069007873535","1203","20.784","16.012","26.557731396","0.968167378157921","0.948582797629837","5.73462792",
"2/24/1994","-75","6.40069007873535","1203","21.28","15.561","15.834055608","0.987286201511235","0.952193324855457","4.27635018",
"2/25/1994","-75","6.40069007873535","1203","21.844","14.249","20.2903734456","1.26943735225242","0.911641874972648","15.9228621",
"2/26/1994","-75","6.40069007873535","1203","22.314","14.974","22.817236248","1.24331809190852","0.948799839000321","16.854529968",
"2/27/1994","-75","6.40069007873535","1203","21.191","16.027","23.91930108","0.878057292464298","0.962061778979881","7.42505949",
"2/28/1994","-75","6.40069007873535","1203","22.185","15.381","25.02137664","1.12986172732688","0.946371883176932","19.89596232",
"3/1/1994","-75","6.40069007873535","1203","24.976","16.013","14.313122676","1.53659859333189","0.856150523070185","22.610476152",
"3/2/1994","-75","6.40069007873535","1203","25.736","15.863","13.73118876","1.51500786775145","0.849934013614283","21.44813103",
"3/3/1994","-75","6.40069007873535","1203","21.867","15.785","43.7393196","1.09330649761562","0.955039359622236","17.54505243",
"3/4/1994","-75","6.40069007873535","1203","18.163","14.708","28.1971018584","1.06376276810649","0.97581968060482","1.88251911",
"3/5/1994","-75","6.40069007873535","1203","18.253","14.922","3.505323996","1.14932971495737","0.961423016479744","6.33403359",
"3/6/1994","-75","6.40069007873535","1203","21.547","13.875","12.768174396","1.22172548516064","0.93459278595941","21.6005679",
"3/7/1994","-75","6.40069007873535","1203","21.649","13.348","14.381798292","1.54412279647297","0.915907549613644","25.7230728",
"3/8/1994","-75","6.40069007873535","1203","24.699","13.861","10.59837822","1.65516341621238","0.849710515384536","21.896542368",
"3/9/1994","-75","6.40069007873535","1203","26.32","14.146","1.1363985288","1.65551167569356","0.721323738841343","24.362607888",
"3/10/1994","-75","6.40069007873535","1203","26.06","14.73","2.169799848","1.68014863889691","0.735485103787233","23.76630018",
"3/11/1994","-75","6.40069007873535","1203","22.813","14.821","17.811583164","1.52749949275079","0.875808565348609","24.672037032",
"3/12/1994","-75","6.40069007873535","1203","20.437","15.259","34.87472244","0.683985306850501","0.946391281508067","6.08793552",
"3/13/1994","-75","6.40069007873535","1203","22.352","14.919","35.48755476","0.90034009524923","0.935634211814496","14.5569924",
"3/14/1994","-75","6.40069007873535","1203","21.078","15.282","35.873793972","0.860239182585509","0.951927986532376","6.14002302",
"3/15/1994","-75","6.40069007873535","1203","21.573","15.399","25.69427244","1.04702740636352","0.935877320794106","15.2368236",
"3/16/1994","-75","6.40069007873535","1203","22.109","14.756","22.3159765104","0.940777773898611","0.935973189530844","11.94946731",
"3/17/1994","-75","6.40069007873535","1203","22.793","15.648","24.82567812","1.06495781208982","0.938207984630839","22.38913602",
"3/18/1994","-75","6.40069007873535","1203","26.473","15.732","11.5785576","1.68237094075995","0.823796720485057","23.49628704",
"3/19/1994","-75","6.40069007873535","1203","27.202","15.149","11.47728024","2.03173717383365","0.771718111704965","26.998032168",
"3/20/1994","-75","6.40069007873535","1203","25.454","16.224","12.637709892","1.74864282815626","0.829825122294205","23.186526768",
"3/21/1994","-75","6.40069007873535","1203","25.836","15.633","14.422988124","1.74540068517418","0.840654600225823","27.6534585",
"3/22/1994","-75","6.40069007873535","1203","24.26","16.511","24.2128386","1.5304794290783","0.897763246197856","23.548495032",
"3/23/1994","-75","6.40069007873535","1203","22.492","16.45","34.82322948","1.31460183055547","0.949515942983054","22.289620032",
"3/24/1994","-75","6.40069007873535","1203","23.999","15.688","19.267275672","1.34111455355451","0.915040262785518","23.134157568",
"3/25/1994","-75","6.40069007873535","1203","26.858","15.188","7.8689551392","1.59729462112157","0.814880062570091","25.250241168",
"3/26/1994","-75","6.40069007873535","1203","28.179","15.489","10.4850774","1.89074868480888","0.748134310777094","28.713942",
"3/27/1994","-75","6.40069007873535","1203","27.236","14.956","18.582342588","1.7563233176778","0.799091131683197","28.469474568",
"3/28/1994","-75","6.40069007873535","1203","25.001","16.209","55.58735808","1.11506435473675","0.916998330366275","13.4331705",
"3/29/1994","-75","6.40069007873535","1203","20.707","16.247","47.7836388","0.826978574340833","0.970003514159847","3.07445742",
"3/30/1994","-75","6.40069007873535","1203","19.7","15.485","63.24009732","0.930927743708117","0.978363664105617","9.5081589",
"3/31/1994","-75","6.40069007873535","1203","20.355","15.139","23.1124912632","0.706814437974723","0.960152412335361","5.26871592",
"4/1/1994","-75","6.40069007873535","1203","20.89","14.495","21.79240758","1.21832485175678","0.957073991147671","17.6816205",
"4/2/1994","-75","6.40069007873535","1203","18.558","15.412","12.66002622","0.659347713995899","0.984283970507602","2.43073152",
"4/3/1994","-75","6.40069007873535","1203","24.281","15.361","10.082532996","1.45732904814752","0.87792219812385","23.061095712",
"4/4/1994","-75","6.40069007873535","1203","23.818","15.397","43.65779508","1.38572253298268","0.914093649871859","18.04922397",
"4/5/1994","-75","6.40069007873535","1203","22.771","15.742","25.19302104","1.2946381621944","0.944036057965509","18.208967832",
"4/6/1994","-75","6.40069007873535","1203","22.61","16.584","27.422906328","1.07711609873428","0.939697609812866","20.063639448",
"4/7/1994","-75","6.40069007873535","1203","23.622","16.521","19.2672684","1.43713228257092","0.931379263203722","24.30095652",
"4/8/1994","-75","6.40069007873535","1203","22.503","15.784","25.39129194","1.37561930596855","0.941303829995211","23.9930415",
"4/9/1994","-75","6.40069007873535","1203","26.164","16.521","51.5670912","0.827409053183976","0.901000889518863","16.25540166",
"4/10/1994","-75","6.40069007873535","1203","25.457","16.207","26.58862872","1.52233783263506","0.878199026683465","22.23657765",
"4/11/1994","-75","6.40069007873535","1203","26.714","16.34","13.14240084","1.63320857875279","0.838953403048278","21.70428615",
"4/12/1994","-75","6.40069007873535","1203","24.357","16.217","41.54035464","1.18119417223402","0.904083288780252","19.27063683",
"4/13/1994","-75","6.40069007873535","1203","22.64","15.962","51.52842792","0.943759728288993","0.908543039283781","12.071811168",
"4/14/1994","-75","6.40069007873535","1203","21.867","14.916","12.19740552","1.33723863851013","0.917779334898162","11.131204968",
"4/15/1994","-75","6.40069007873535","1203","25.806","13.379","1.00936908","1.73200000351383","0.771022884404925","20.8177893",
"4/16/1994","-75","6.40069007873535","1203","27.936","15.377","8.97617268","1.97088864787434","0.659282995101837","27.7192098",
"4/17/1994","-75","6.40069007873535","1203","25.346","15.607","21.1023351","1.46723249359614","0.860751915402485","17.8274304",
"4/18/1994","-75","6.40069007873535","1203","23.26","16.578","24.1716384","1.15621604979483","0.950372254463568","15.61887774",
"4/19/1994","-75","6.40069007873535","1203","22.959","15.263","16.61853384","1.09684539698413","0.90623787295726","12.708452088",
"4/20/1994","-75","6.40069007873535","1203","26.094","14.875","0.604248192","1.88411551363171","0.74710026190828","25.4139219",
"4/21/1994","-75","6.40069007873535","1203","24.835","14.846","0","1.46101688332521","0.735822223096442","17.9797473",
"4/22/1994","-75","6.40069007873535","1203","28.258","15.041","3.2598519768","1.85072886728528","0.711130751769086","28.088491032",
"4/23/1994","-75","6.40069007873535","1203","28.701","15.027","9.0997690392","1.91056365391939","0.729612249184945","28.45749888",
"4/24/1994","-75","6.40069007873535","1203","24.665","12.551","1.665116532","1.73818720288796","0.736069071755889","17.73174672",
"4/25/1994","-75","6.40069007873535","1203","26.143","12.831","0.0068664528","1.77135785988603","0.70020980631825","22.20154128",
"4/26/1994","-75","6.40069007873535","1203","27.884","15.362","13.08746268","1.82715476212715","0.711846975100239","24.446876832",
"4/27/1994","-75","6.40069007873535","1203","19.877","16.425","69.0181704","1.40109605464762","0.969996575381513","9.84616758",
"4/28/1994","-75","6.40069007873535","1203","24.435","15.495","7.839772848","1.39515229178662","0.825903547530825","18.8047179",
"4/29/1994","-75","6.40069007873535","1203","20.819","15.217","6.49395576","0.93599936445419","0.948307942335287","5.09501142",
"4/30/1994","-75","6.40069007873535","1203","21.107","15.834","29.542928544","0.78593845091591","0.965278009539514","7.75260234",
"5/1/1994","-75","6.40069007873535","1203","21.851","12.985","50.36199516","0.923451568967021","0.959864753731498","11.72682738",
"5/2/1994","-75","6.40069007873535","1203","23.884","12.599","6.56776746","1.39053484677634","0.804071062457217","19.2169152",
"5/3/1994","-75","6.40069007873535","1203","24.378","15.046","1.1501316432","1.38975864848474","0.714598994876388","13.044370032",
"5/4/1994","-75","6.40069007873535","1203","27.64","14.906","5.5171981656","1.83534881586715","0.685935122975463","27.6365331",
"5/5/1994","-75","6.40069007873535","1203","28.487","14.454","1.8110268","2.17126931776079","0.696965714738691","28.3028589",
"5/6/1994","-75","6.40069007873535","1203","27.835","15.232","1.23081228","1.85944567806987","0.676341037243267","27.91136043",
"5/7/1994","-75","6.40069007873535","1203","27.637","14.066","0.449753112","1.72013920692628","0.736076475313961","22.1997393",
"5/8/1994","-75","6.40069007873535","1203","27.532","15.202","1.77326028","1.76418392754686","0.727742763629016","24.0522795",
"5/9/1994","-75","6.40069007873535","1203","26.695","15.131","16.17222096","1.40857636461","0.822384247326813","22.8480723",
"5/10/1994","-75","6.40069007873535","1203","25.113","14.215","3.2109252264","1.53534898332616","0.788994694567331","16.889292",
"5/11/1994","-75","6.40069007873535","1203","27.982","14.755","4.075239132","1.7731566428538","0.762632864849266","27.13510782",
"5/12/1994","-75","6.40069007873535","1203","24.379","13.932","0.9201037464","1.79568628589798","0.766593550092757","15.97736394",
"5/13/1994","-75","6.40069007873535","1203","27.328","12.903","0.044631936","1.85509159374824","0.731136433143827","26.87967954",
"5/14/1994","-75","6.40069007873535","1203","28.555","13.828","0.4428864","1.8702095786948","0.711567223832752","27.28844838",
"5/15/1994","-75","6.40069007873535","1203","27.386","14.051","0.0102996792","2.14317941813104","0.66383405387427","26.89503624",
"5/16/1994","-75","6.40069007873535","1203","23.451","15.134","0.0034332264","1.8970809386787","0.663897751389957","18.07746066",
"5/17/1994","-75","6.40069007873535","1203","24.245","13.566","0.0034332264","1.30787181123061","0.730125742171366","12.13250274",
"5/18/1994","-75","6.40069007873535","1203","27.391","14.43","25.659943344","1.28686829652543","0.829969025905049","18.06407226",
"5/19/1994","-75","6.40069007873535","1203","23.772","14.695","23.40860058","1.5262007603055","0.875429270522666","17.860892868",
"5/20/1994","-75","6.40069007873535","1203","26.67","13.765","9.769250304","1.36160562957976","0.839967398116304","26.22313422",
"5/21/1994","-75","6.40069007873535","1203","26.972","14.956","14.1406088544","1.56388211729771","0.82919287961001","22.956855732",
"5/22/1994","-75","6.40069007873535","1203","25.577","15.532","22.1820737184","1.35783384017793","0.817628303603755","16.700566068",
"5/23/1994","-75","6.40069007873535","1203","28.188","14.845","12.953564964","1.53690125420732","0.764337314625409","22.3192125",
"5/24/1994","-75","6.40069007873535","1203","24.801","16.19","41.255370252","1.35056299328433","0.882787769488484","15.74335692",
"5/25/1994","-75","6.40069007873535","1203","26.065","14.752","9.2353838112","1.41027443858731","0.865741300487229","20.05053408",
"5/26/1994","-75","6.40069007873535","1203","21.074","12.589","38.4469914816","0.884521914069262","0.946764216264311","5.9468067",
"5/27/1994","-75","6.40069007873535","1203","25.345","14.002","16.0572070584","1.53286009941984","0.869584143000905","15.91290162",
"5/28/1994","-75","6.40069007873535","1203","27.008","13.494","10.74599568","1.5662762745814","0.836913031012565","25.2817857",
"5/29/1994","-75","6.40069007873535","1203","24.074","13.862","27.32505552","1.13551024440906","0.91779161000689","11.13400863",
"5/30/1994","-75","6.40069007873535","1203","25.714","13.144","2.5526040552","1.91811759686162","0.781647284317916","21.1205871",
"5/31/1994","-75","6.40069007873535","1203","24.787","13.522","0.853157556","1.39032316965857","0.805178509883401","16.3032768",
"6/1/1994","-75","6.40069007873535","1203","27.219","14.859","6.6707624304","1.97738640519743","0.718792693678081","26.64331686",
"6/2/1994","-75","6.40069007873535","1203","26.204","14.068","1.5758536248","2.50277031566728","0.663761135863412","26.92743102",
"6/3/1994","-75","6.40069007873535","1203","28","15","3.0212388","2.06859919909306","0.62388622079936","26.95371084",
"6/4/1994","-75","6.40069007873535","1203","24.733","14.089","0.8892072","2.22199494192011","0.704511565802364","22.08814038",
"6/5/1994","-75","6.40069007873535","1203","27.448","12.689","0.71411148","2.06481239712624","0.675328731880708","26.47732662",
"6/6/1994","-75","6.40069007873535","1203","23.747","11.62","12.39395112","1.29574992668237","0.897749653609851","11.76490998",
"6/7/1994","-75","6.40069007873535","1203","27.88","13.443","3.4950243384","1.79626654198677","0.753582983882471","26.836985268",
"6/8/1994","-75","6.40069007873535","1203","23.164","13.2","0.8789069448","2.0381733728671","0.7443292748853","19.35095454",
"6/9/1994","-75","6.40069007873535","1203","28.043","14.913","0.010299672","2.45437631341399","0.595567779519347","27.30993444",
"6/10/1994","-75","6.40069007873535","1203","28.196","12.447","0","2.29460533520829","0.576593868450984","26.90229384",
"6/11/1994","-75","6.40069007873535","1203","28.217","12.693","0","2.30742724339775","0.564881515634464","25.04267316",
"6/12/1994","-75","6.40069007873535","1203","26.863","12.273","0","2.04468419058389","0.632851103370449","23.4332937",
"6/13/1994","-75","6.40069007873535","1203","28.341","13.543","0.044631972","2.07807663987602","0.635697924728734","27.43739946",
"6/14/1994","-75","6.40069007873535","1203","28.793","14.547","0","2.29316545109762","0.600549332890743","27.14169834",
"6/15/1994","-75","6.40069007873535","1203","29.284","13.377","0.0274658328","2.3507351162025","0.560335198347023","27.63393282",
"6/16/1994","-75","6.40069007873535","1203","28.806","14.57","0.0068664528","2.3845573994773","0.559163331349182","27.0156915",
"6/17/1994","-75","6.40069007873535","1203","29.352","15.477","0.116729748","2.46847836064281","0.549883873946895","27.61649802",
"6/18/1994","-75","6.40069007873535","1203","28.829","14.771","0.240325884","2.18098164286379","0.599642114349844","27.484866",
"6/19/1994","-75","6.40069007873535","1203","27.459","13.041","0.4222872792","2.24311645633151","0.578964620142581","23.8973076",
"6/20/1994","-75","6.40069007873535","1203","28.734","14.012","0.552749544","2.22191086050202","0.607605830970185","26.30835288",
"6/21/1994","-75","6.40069007873535","1203","26.937","14.1","3.673557","1.71371609122968","0.718396256322656","21.703612968",
"6/22/1994","-75","6.40069007873535","1203","27.947","14.381","6.981470352","2.05163355343878","0.70413504324761","27.4356576",
"6/23/1994","-75","6.40069007873535","1203","27.947","13.566","10.169218872","2.32886343956699","0.697643239131293","27.3324906",
"6/24/1994","-75","6.40069007873535","1203","27.864","14.543","5.46569712","2.07278765589587","0.67743207270612","27.5096304",
"6/25/1994","-75","6.40069007873535","1203","27.115","14.219","8.95900572","1.72398146298068","0.746537865669189","20.03124132",
"6/26/1994","-75","6.40069007873535","1203","28.357","13.83","9.2697133392","2.03348646300966","0.701139773129243","27.1409022",
"6/27/1994","-75","6.40069007873535","1203","27.525","13.543","7.45010892","1.93625848617179","0.709147624841376","27.3562299",
"6/28/1994","-75","6.40069007873535","1203","27.183","13.595","0.4222872","2.45733088078034","0.587916588820453","26.263181232",
"6/29/1994","-75","6.40069007873535","1203","28.023","11.374","0","2.3542106975558","0.600369737622817","27.6081732",
"6/30/1994","-75","6.40069007873535","1203","28.077","11.358","0","2.18282393585065","0.604446358754906","27.3654576",
"7/1/1994","-75","6.40069007873535","1203","28.459","13.149","0","2.30193678997981","0.559646515715408","27.33170364",
"7/2/1994","-75","6.40069007873535","1203","28.405","15.074","0","2.64538505260256","0.523589685340149","27.39909528",
"7/3/1994","-75","6.40069007873535","1203","28.397","14.574","0.8119584","2.5021562329023","0.54832267606176","27.53684856",
"7/4/1994","-75","6.40069007873535","1203","27.86","11.351","0.1733778","2.34912055125365","0.568410224747777","24.8829138",
"7/5/1994","-75","6.40069007873535","1203","27.479","12.458","0","2.13918992806233","0.600864536290371","27.1892772",
"7/6/1994","-75","6.40069007873535","1203","27.55","13.607","6.4081186992","1.94222372773698","0.628899584965881","22.38114456",
"7/7/1994","-75","6.40069007873535","1203","26.875","12.15","4.4460323064","1.65219225944112","0.768269578650309","21.3478839",
"7/8/1994","-75","6.40069007873535","1203","28.941","13.36","4.86831348","2.12479464169427","0.677192069185674","27.25273764",
"7/9/1994","-75","6.40069007873535","1203","28.808","14.203","1.3389588","2.58966421881711","0.575930970092855","27.0459036",
"7/10/1994","-75","6.40069007873535","1203","28.216","15.172","0","3.05470538163234","0.539737647069402","27.5020884",
"7/11/1994","-75","6.40069007873535","1203","28.713","15.54","0","3.58307328429217","0.536386706791055","27.861635232",
"7/12/1994","-75","6.40069007873535","1203","28.711","14.88","0","3.29405237532015","0.505689715695898","27.82034424",
"7/13/1994","-75","6.40069007873535","1203","28.683","15.219","0","3.18946314519142","0.464059598794586","28.12494744",
"7/14/1994","-75","6.40069007873535","1203","29.025","15.009","0","2.87946823903532","0.471321185824498","28.12972284",
"7/15/1994","-75","6.40069007873535","1203","29.215","15.118","0","2.86895103769839","0.474907632453851","28.139958",
"7/16/1994","-75","6.40069007873535","1203","28.787","15.442","0","3.01590362841986","0.479569581572327","28.1368152",
"7/17/1994","-75","6.40069007873535","1203","29.664","15.334","0","2.94162837339349","0.490331058821448","26.79086592",
"7/18/1994","-75","6.40069007873535","1203","29.052","15.576","1.15528284","2.60777795960584","0.524563252687406","28.06328844",
"7/19/1994","-75","6.40069007873535","1203","28.478","14.37","0.34160616","2.26032971467967","0.52433983969282","27.46895616",
"7/20/1994","-75","6.40069007873535","1203","29.27","12.204","0","2.15691192105335","0.532099715794502","26.66683152",
"7/21/1994","-75","6.40069007873535","1203","28.648","14.512","1.054001592","2.04844547405526","0.600756435723066","26.582911632",
"7/22/1994","-75","6.40069007873535","1203","29.418","14.417","6.5076804","2.05287932009872","0.672685514294047","27.219547368",
"7/23/1994","-75","6.40069007873535","1203","28.292","14.631","5.55839676","2.00954684220552","0.637611423134708","22.4642286",
"7/24/1994","-75","6.40069007873535","1203","29.367","14.605","0.166511592","2.45449327819058","0.517796245715981","27.140568768",
"7/25/1994","-75","6.40069007873535","1203","29.602","12.511","1.172447532","2.24315517833775","0.585291057030591","27.63533484",
"7/26/1994","-75","6.40069007873535","1203","29.475","12.218","1.325227716","2.27380824966158","0.596570682197905","27.4177674",
"7/27/1994","-75","6.40069007873535","1203","29.92","13.364","0","2.27822212424385","0.520532164296363","28.16004564",
"7/28/1994","-75","6.40069007873535","1203","28.342","15.208","0.0068664528","1.8045119870277","0.619751150947514","22.6050741",
"7/29/1994","-75","6.40069007873535","1203","29.918","14.988","0.0137329056","2.49242263058289","0.51133473165588","28.38583512",
"7/30/1994","-75","6.40069007873535","1203","29.878","15.404","0.0514984248","2.46090528208111","0.484188683702302","28.24756956",
"7/31/1994","-75","6.40069007873535","1203","29.186","14.208","1.287459504","2.45240810613339","0.522272618260936","28.2539313",
"8/1/1994","-75","6.40069007873535","1203","29.572","13.544","0","2.4088935018735","0.523506008639673","27.32186016",
"8/2/1994","-75","6.40069007873535","1203","29.671","14.595","0","2.27977916026603","0.50571247779556","26.150626368",
"8/3/1994","-75","6.40069007873535","1203","29.954","16.007","1.1226654","2.70324330111533","0.506702582322147","27.33413184",
"8/4/1994","-75","6.40069007873535","1203","30.593","16.169","1.20849768","2.77816381881583","0.505239859357409","28.236428568",
"8/5/1994","-75","6.40069007873535","1203","30.359","15.398","2.5354386","2.48658021381834","0.524652877580383","27.75014424",
"8/6/1994","-75","6.40069007873535","1203","29.895","13.771","0.5527494","2.65150625080936","0.52382019072075","27.30222432",
"8/7/1994","-75","6.40069007873535","1203","28.673","14.794","7.68184848","2.21207643920232","0.602819411102088","23.96463804",
"8/8/1994","-75","6.40069007873535","1203","27.567","14.383","11.619758412","1.87256574022314","0.728153015089015","26.794683432",
"8/9/1994","-75","6.40069007873535","1203","27.181","14.983","14.81437548","1.75167856309833","0.803838147570096","23.028353568",
"8/10/1994","-75","6.40069007873535","1203","27.733","13.698","8.5899366","1.77179276312402","0.748573587012217","20.298088368",
"8/11/1994","-75","6.40069007873535","1203","28.201","14.073","0.09269712","2.34264608496341","0.629931484086747","25.48884816",
"8/12/1994","-75","6.40069007873535","1203","29.294","14.967","0","2.4425451545956","0.519963245761103","27.0239598",
"8/13/1994","-75","6.40069007873535","1203","29.124","14.753","0","2.07056231159447","0.523351438224184","28.40017644",
"8/14/1994","-75","6.40069007873535","1203","29.185","12.542","0.061798104","2.22802433305437","0.549901537038836","28.41485112",
"8/15/1994","-75","6.40069007873535","1203","29.522","14.832","0.1253128824","2.48765663660069","0.49136992077028","28.26725616",
"8/16/1994","-75","6.40069007873535","1203","29.255","13.125","2.6830683","2.19798175680343","0.631411966195682","28.281037032",
"8/17/1994","-75","6.40069007873535","1203","29.561","13.633","0.2626420392","2.38365751490134","0.534218598387647","28.2037509",
"8/18/1994","-75","6.40069007873535","1203","29.923","12.91","0","2.22945397716374","0.518687937966318","28.44495036",
"8/19/1994","-75","6.40069007873535","1203","28.953","15.232","5.783271228","2.03270290612735","0.592924417948715","23.53933404",
"8/20/1994","-75","6.40069007873535","1203","26.801","10.803","2.5371529128","2.02957679317995","0.694151499260771","22.0202451",
"8/21/1994","-75","6.40069007873535","1203","27.498","10.677","0.0068664528","2.42043431498101","0.575333969300977","27.84858804",
"8/22/1994","-75","6.40069007873535","1203","29.477","11.867","0.0068664528","2.46638516701991","0.508906982893466","27.5793714",
"8/23/1994","-75","6.40069007873535","1203","29.16","12.198","0","2.22340627259517","0.569197386137358","28.20695544",
"8/24/1994","-75","6.40069007873535","1203","27.941","10.379","0.102996828","2.05326366367507","0.608204982247618","18.38862432",
"8/25/1994","-75","6.40069007873535","1203","30.192","14.789","0.0137328984","2.29994813047165","0.520538315069833","28.44843984",
"8/26/1994","-75","6.40069007873535","1203","30.043","14.06","0.1768113","2.03485248212582","0.542360909257137","28.6116786",
"8/27/1994","-75","6.40069007873535","1203","30.922","14.809","0.209426904","2.57344985385137","0.474431995053931","29.23369164",
"8/28/1994","-75","6.40069007873535","1203","30.592","14.061","0.514984248","2.31036602981685","0.527178123464928","29.25489528",
"8/29/1994","-75","6.40069007873535","1203","30.286","14.085","0.526142412","2.29409169354062","0.530487605850044","28.4266152",
"8/30/1994","-75","6.40069007873535","1203","30.404","16.302","4.2932484","2.29681252667636","0.526164511034003","28.44028008",
"8/31/1994","-75","6.40069007873535","1203","29.693","12.492","2.57492232","2.1222709161828","0.628336041980024","27.017721432",
"9/1/1994","-75","6.40069007873535","1203","28.228","14.092","6.9848977464","1.81708250447632","0.683120858434456","25.531090632",
"9/2/1994","-75","6.40069007873535","1203","29.78","13.766","4.6314252","2.03781416051273","0.653839642788462","27.95602032",
"9/3/1994","-75","6.40069007873535","1203","28.561","13.191","0.8308404","1.84460020969698","0.658318801048544","23.6913183",
"9/4/1994","-75","6.40069007873535","1203","29.53","14.992","0.058364856","2.29789016689439","0.514189952744796","28.75280724",
"9/5/1994","-75","6.40069007873535","1203","30.099","15.178","0.0102996864","2.63269949307082","0.462854741750216","28.4840982",
"9/6/1994","-75","6.40069007873535","1203","30.404","15.717","0.0205993512","2.33740182136069","0.482584817885883","28.81102248",
"9/7/1994","-75","6.40069007873535","1203","30.562","14.401","1.91059164","2.04939814520071","0.587965853898126","27.88796484",
"9/8/1994","-75","6.40069007873535","1203","29.923","13.402","0","2.29200258236388","0.536724260015993","27.18473004",
"9/9/1994","-75","6.40069007873535","1203","30.506","15.753","0","2.70504689628074","0.495148081439602","27.75273516",
"9/10/1994","-75","6.40069007873535","1203","29.875","15.882","0","2.82922297024344","0.456344526864946","28.18097136",
"9/11/1994","-75","6.40069007873535","1203","30.859","15.717","0","2.51938975035316","0.444289354603625","28.72496196",
"9/12/1994","-75","6.40069007873535","1203","30.312","15.88","0","2.46096844827859","0.478109557468829","27.17729856",
"9/13/1994","-75","6.40069007873535","1203","30.399","16.551","0.5184175464","2.24368982969587","0.468806757061158","26.01725472",
"9/14/1994","-75","6.40069007873535","1203","29.812","13.396","2.23159716","1.63674010698969","0.612685636026204","23.7231594",
"9/15/1994","-75","6.40069007873535","1203","31.224","12.773","1.50032232","2.20808787729024","0.519697696190878","28.66038624",
"9/16/1994","-75","6.40069007873535","1203","31.549","14.745","1.524354732","2.01777699479047","0.593595265317484","28.2369996",
"9/17/1994","-75","6.40069007873535","1203","30.263","15.919","0.020599344","2.21750472824203","0.513211656284575","26.008422768",
"9/18/1994","-75","6.40069007873535","1203","30.449","15.943","0","2.31088843595252","0.465654037488162","29.097954",
"9/19/1994","-75","6.40069007873535","1203","30.121","16.478","0","2.31125365488489","0.469271415492649","28.9370232",
"9/20/1994","-75","6.40069007873535","1203","29.444","16.339","0","2.05883593947886","0.493507624174971","20.9456379",
"9/21/1994","-75","6.40069007873535","1203","30.268","14.066","0.14419548","2.0256106681947","0.568350533600048","24.1004862",
"9/22/1994","-75","6.40069007873535","1203","23.874","14.64","0.7141109256","1.37982575407537","0.747868567225409","12.760876368",
"9/23/1994","-75","6.40069007873535","1203","24.99","14.301","4.2915340368","0.983606846426305","0.840478292846462","13.49049618",
"9/24/1994","-75","6.40069007873535","1203","20.23","13.421","6.13860552","0.805832209759069","0.932249663256535","9.758475432",
"9/25/1994","-75","6.40069007873535","1203","23.687","11.724","4.253766984","1.50619262694389","0.880038451406026","11.83742154",
"9/26/1994","-75","6.40069007873535","1203","26.911","12.376","3.65466888","1.55401413053793","0.781508003951009","20.144978928",
"9/27/1994","-75","6.40069007873535","1203","27.759","12.99","0.25577532","2.10844770031504","0.6916626561198","27.12105",
"9/28/1994","-75","6.40069007873535","1203","28.989","14.051","4.94213364","2.03006124172088","0.624046445524081","25.84924128",
"9/29/1994","-75","6.40069007873535","1203","24.787","14.569","5.92231788","1.54714112607751","0.799877111385356","16.2730143",
